ID,state
2259,Glycolysis -- Invasion -- Migration -- Proliferation
3166,Glycolysis -- Invasion -- Migration -- Proliferation
1369,Glycolysis -- Invasion -- Migration -- Proliferation
912,Glycolysis -- Invasion -- Migration -- Proliferation
913,Glycolysis -- Invasion -- Proliferation
2820,Glycolysis -- Invasion -- Migration -- Proliferation
915,Glycolysis -- Invasion -- Migration -- Proliferation
916,Glycolysis -- Invasion -- Proliferation
917,Glycolysis -- Invasion -- Migration -- Proliferation
918,Glycolysis -- Invasion -- Migration -- Proliferation
2142,Glycolysis -- Invasion -- Migration -- Proliferation
4716,Glycolysis -- Invasion -- Proliferation
921,Glycolysis -- Invasion -- Proliferation
4767,Glycolysis -- Invasion -- Migration -- Proliferation
2529,Glycolysis -- Invasion -- Migration -- Proliferation
924,Glycolysis -- Invasion -- Migration -- Proliferation
925,Glycolysis -- Invasion -- Migration -- Proliferation
926,Glycolysis -- Invasion -- Migration -- Proliferation
1371,Glycolysis -- Invasion -- Migration -- Proliferation
928,Glycolysis -- Invasion -- Migration -- Proliferation
929,Glycolysis -- Invasion -- Migration -- Proliferation
930,Glycolysis -- Invasion -- Migration -- Proliferation
3456,Glycolysis -- Invasion -- Migration -- Proliferation
932,Glycolysis -- Invasion -- Migration -- Proliferation
933,Glycolysis -- Invasion -- Migration -- Proliferation
934,Glycolysis -- Invasion -- Migration -- Proliferation
935,Glycolysis -- Invasion -- Migration -- Proliferation
3635,Glycolysis -- Invasion -- Migration -- Proliferation
1625,Glycolysis -- Invasion -- Migration -- Proliferation
938,Glycolysis -- Invasion -- Migration -- Proliferation
939,Glycolysis -- Invasion -- Migration -- Proliferation
940,Glycolysis -- Invasion -- Migration -- Proliferation
941,Glycolysis -- Invasion -- Migration -- Proliferation
4345,Glycolysis -- Invasion -- Migration -- Proliferation
2037,Glycolysis -- Invasion -- Migration -- Proliferation
944,Glycolysis -- Invasion -- Migration -- Proliferation
7402,Glycolysis -- Invasion -- Migration -- Proliferation
946,Glycolysis -- Invasion -- Migration -- Proliferation
947,Glycolysis -- Invasion -- Migration -- Proliferation
948,Glycolysis -- Invasion -- Proliferation
949,Glycolysis -- Invasion -- Migration -- Proliferation
1754,Glycolysis -- Invasion -- Migration -- Proliferation
951,Glycolysis -- Invasion -- Migration -- Proliferation
5568,Glycolysis -- Invasion -- Migration -- Proliferation
953,Glycolysis -- Invasion -- Migration -- Proliferation
2816,Glycolysis -- Invasion -- Migration -- Proliferation
2193,Glycolysis -- Invasion -- Migration -- Proliferation
956,Glycolysis -- Invasion -- Migration -- Proliferation
957,Glycolysis -- Invasion -- Migration -- Proliferation
958,Glycolysis -- Invasion -- Migration -- Proliferation
959,Glycolysis -- Invasion -- Migration -- Proliferation
960,Glycolysis -- Invasion -- Migration -- Proliferation
961,Glycolysis -- Invasion -- Migration -- Proliferation
962,Glycolysis -- Invasion -- Migration -- Proliferation
963,Glycolysis -- Invasion -- Migration -- Proliferation
964,Glycolysis -- Invasion -- Migration -- Proliferation
3758,Glycolysis -- Invasion -- Migration -- Proliferation
2003,Glycolysis -- Invasion -- Migration -- Proliferation
967,Glycolysis -- Invasion -- Migration -- Proliferation
968,Glycolysis -- Invasion -- Migration -- Proliferation
2754,Glycolysis -- Invasion -- Migration -- Proliferation
970,Glycolysis -- Invasion -- Migration -- Proliferation
971,Glycolysis -- Invasion -- Migration -- Proliferation
972,Glycolysis -- Invasion -- Migration -- Proliferation
973,Glycolysis -- Invasion -- Migration -- Proliferation
1602,Glycolysis -- Invasion -- Migration -- Proliferation
975,Glycolysis -- Invasion -- Migration -- Proliferation
5048,Glycolysis -- Invasion -- Migration -- Proliferation
977,Glycolysis -- Invasion -- Migration -- Proliferation
978,Glycolysis -- Invasion -- Migration -- Proliferation
2982,Glycolysis -- Invasion -- Migration -- Proliferation
4356,Glycolysis -- Invasion -- Migration -- Proliferation
981,Glycolysis -- Invasion -- Migration -- Proliferation
2802,Glycolysis -- Invasion -- Proliferation
3197,Glycolysis -- Invasion -- Migration -- Proliferation
984,Glycolysis -- Invasion -- Migration -- Proliferation
3549,Glycolysis -- Invasion -- Migration -- Proliferation
986,Glycolysis -- Invasion -- Migration -- Proliferation
4235,Glycolysis -- Invasion -- Migration -- Proliferation
988,Glycolysis -- Invasion -- Migration -- Proliferation
2201,Glycolysis -- Invasion -- Migration -- Proliferation
5691,Glycolysis -- Invasion -- Migration -- Proliferation
5950,Glycolysis -- Invasion -- Migration -- Proliferation
1406,Glycolysis -- Invasion -- Migration -- Proliferation
993,Glycolysis -- Invasion -- Migration -- Proliferation
2382,Glycolysis -- Invasion -- Migration -- Proliferation
995,Glycolysis -- Invasion -- Migration -- Proliferation
996,Glycolysis -- Invasion -- Migration -- Proliferation
997,Glycolysis -- Invasion -- Migration -- Proliferation
998,Glycolysis -- Invasion -- Migration -- Proliferation
999,Glycolysis -- Invasion -- Proliferation
1000,Glycolysis -- Invasion -- Proliferation
1806,Glycolysis -- Invasion -- Migration -- Proliferation
1002,Glycolysis -- Invasion -- Migration -- Proliferation
1003,Glycolysis -- Invasion -- Proliferation
1680,Glycolysis -- Invasion -- Migration -- Proliferation
5163,Glycolysis -- Invasion -- Migration -- Proliferation
4791,Glycolysis -- Invasion -- Migration -- Proliferation
1007,Glycolysis -- Invasion -- Migration -- Proliferation
1008,Glycolysis -- Invasion -- Migration -- Proliferation
1578,Glycolysis -- Invasion -- Migration -- Proliferation
1698,Glycolysis -- Invasion -- Migration -- Proliferation
1011,Glycolysis -- Invasion -- Migration -- Proliferation
1012,Glycolysis -- Invasion -- Migration -- Proliferation
1601,Glycolysis -- Invasion -- Migration -- Proliferation
4081,Glycolysis -- Invasion -- Migration -- Proliferation
3229,Glycolysis -- Invasion -- Migration -- Proliferation
2708,Glycolysis -- Invasion -- Migration -- Proliferation
3845,Glycolysis -- Invasion -- Migration -- Proliferation
1018,Glycolysis -- Invasion -- Migration -- Proliferation
1718,Glycolysis -- Invasion -- Migration -- Proliferation
1020,Glycolysis -- Invasion -- Migration -- Proliferation
6861,Glycolysis -- Invasion -- Migration -- Proliferation
1022,Glycolysis -- Invasion -- Migration -- Proliferation
1023,Glycolysis -- Invasion -- Migration -- Proliferation
1024,Glycolysis -- Invasion -- Migration -- Proliferation
1025,Glycolysis -- Invasion -- Migration -- Proliferation
1026,Glycolysis -- Invasion -- Migration -- Proliferation
2527,Glycolysis -- Invasion -- Migration -- Proliferation
1028,Glycolysis -- Invasion -- Migration -- Proliferation
1029,Glycolysis -- Invasion -- Migration -- Proliferation
1030,Glycolysis -- Invasion -- Migration -- Proliferation
1031,Glycolysis -- Invasion -- Migration -- Proliferation
2601,Glycolysis -- Invasion -- Migration -- Proliferation
1033,Glycolysis -- Invasion -- Migration -- Proliferation
1034,Glycolysis -- Invasion -- Migration -- Proliferation
5918,Glycolysis -- Invasion -- Migration -- Proliferation
1036,Glycolysis -- Invasion -- Proliferation
1037,Glycolysis -- Invasion -- Migration -- Proliferation
3710,Glycolysis -- Invasion -- Migration -- Proliferation
1039,Glycolysis -- Invasion -- Migration -- Proliferation
1690,Glycolysis -- Invasion -- Migration -- Proliferation
1041,Glycolysis -- Invasion -- Migration -- Proliferation
1823,Glycolysis -- Invasion -- Migration -- Proliferation
1043,Glycolysis -- Invasion -- Migration -- Proliferation
1044,Glycolysis -- Invasion -- Migration -- Proliferation
1045,Glycolysis -- Invasion -- Migration -- Proliferation
2981,Glycolysis -- Invasion -- Migration -- Proliferation
1047,Glycolysis -- Invasion -- Migration -- Proliferation
1048,Glycolysis -- Invasion -- Migration -- Proliferation
2731,Glycolysis -- Invasion -- Migration -- Proliferation
4192,Glycolysis -- Invasion -- Proliferation
1051,Glycolysis -- Invasion -- Proliferation
1052,Glycolysis -- Invasion -- Migration -- Proliferation
1053,Glycolysis -- Invasion -- Migration -- Proliferation
4666,Glycolysis -- Invasion -- Migration -- Proliferation
1055,Glycolysis -- Invasion -- Migration -- Proliferation
1056,Glycolysis -- Invasion -- Migration -- Proliferation
1057,Glycolysis -- Invasion -- Migration -- Proliferation
1058,Glycolysis -- Invasion -- Migration -- Proliferation
1059,Glycolysis -- Invasion -- Migration -- Proliferation
2721,Glycolysis -- Invasion -- Migration -- Proliferation
1061,Glycolysis -- Invasion -- Migration -- Proliferation
1062,Glycolysis -- Invasion -- Migration -- Proliferation
1063,Glycolysis -- Invasion -- Migration -- Proliferation
1064,Glycolysis -- Invasion -- Migration -- Proliferation
1603,Glycolysis -- Invasion -- Migration -- Proliferation
1066,Glycolysis -- Invasion -- Migration -- Proliferation
1067,Glycolysis -- Invasion -- Migration -- Proliferation
1068,Glycolysis -- Invasion -- Migration -- Proliferation
4907,Glycolysis -- Invasion -- Migration -- Proliferation
3130,Glycolysis -- Invasion -- Migration -- Proliferation
1071,Glycolysis -- Invasion -- Migration -- Proliferation
1072,Glycolysis -- Invasion -- Migration -- Proliferation
2099,Glycolysis -- Invasion -- Proliferation
5196,Glycolysis -- Invasion -- Migration -- Proliferation
7483,Glycolysis -- Invasion -- Migration -- Proliferation
1076,Glycolysis -- Invasion -- Migration -- Proliferation
1077,Glycolysis -- Invasion -- Migration -- Proliferation
1078,Glycolysis -- Invasion -- Migration -- Proliferation
1079,Glycolysis -- Invasion -- Migration -- Proliferation
1080,Glycolysis -- Invasion -- Migration -- Proliferation
1081,Glycolysis -- Invasion -- Migration -- Proliferation
1082,Glycolysis -- Invasion -- Migration -- Proliferation
1083,Glycolysis -- Invasion -- Migration -- Proliferation
1084,Glycolysis -- Invasion -- Migration -- Proliferation
4709,Glycolysis -- Invasion -- Migration -- Proliferation
3066,Glycolysis -- Invasion -- Migration -- Proliferation
1087,Glycolysis -- Invasion -- Migration -- Proliferation
2737,Glycolysis -- Invasion -- Migration -- Proliferation
1089,Glycolysis -- Invasion -- Migration -- Proliferation
1090,Glycolysis -- Invasion -- Migration -- Proliferation
2422,Glycolysis -- Invasion -- Migration -- Proliferation
1092,Glycolysis -- Invasion -- Migration -- Proliferation
1329,Glycolysis -- Invasion -- Migration -- Proliferation
1963,Glycolysis -- Invasion -- Proliferation
1095,Glycolysis -- Invasion -- Migration -- Proliferation
2798,Glycolysis -- Invasion -- Migration -- Proliferation
1516,Glycolysis -- Invasion -- Migration -- Proliferation
1098,Glycolysis -- Invasion -- Migration -- Proliferation
1753,Glycolysis -- Invasion -- Migration -- Proliferation
1100,Glycolysis -- Invasion -- Migration -- Proliferation
1101,Glycolysis -- Invasion -- Migration -- Proliferation
3770,Glycolysis -- Invasion -- Migration -- Proliferation
2204,Glycolysis -- Invasion -- Migration -- Proliferation
1104,Glycolysis -- Invasion -- Migration -- Proliferation
1105,Glycolysis -- Invasion -- Migration -- Proliferation
1106,Glycolysis -- Invasion -- Proliferation
1107,Glycolysis -- Invasion -- Proliferation
1108,Glycolysis -- Invasion -- Migration -- Proliferation
1109,Glycolysis -- Invasion -- Migration -- Proliferation
1110,Glycolysis -- Invasion -- Migration -- Proliferation
1111,Glycolysis -- Invasion -- Migration -- Proliferation
1112,Glycolysis -- Invasion -- Migration -- Proliferation
1113,Glycolysis -- Invasion -- Migration -- Proliferation
2935,Glycolysis -- Invasion -- Migration -- Proliferation
1115,Glycolysis -- Invasion -- Proliferation
1116,Glycolysis -- Invasion -- Migration -- Proliferation
4857,Glycolysis -- Invasion -- Migration -- Proliferation
1596,Glycolysis -- Invasion -- Migration -- Proliferation
1119,Glycolysis -- Invasion -- Migration -- Proliferation
1120,Glycolysis -- Invasion -- Migration -- Proliferation
1121,Glycolysis -- Invasion -- Migration -- Proliferation
1122,Glycolysis -- Invasion -- Migration -- Proliferation
1377,Glycolysis -- Invasion -- Proliferation
1642,Glycolysis -- Invasion -- Migration -- Proliferation
2253,Glycolysis -- Invasion -- Proliferation
1126,Glycolysis -- Invasion -- Migration -- Proliferation
1127,Glycolysis -- Invasion -- Migration -- Proliferation
5538,Glycolysis -- Invasion -- Migration -- Proliferation
2548,Glycolysis -- Invasion -- Migration -- Proliferation
1130,Glycolysis -- Invasion -- Migration -- Proliferation
1131,Glycolysis -- Invasion -- Migration -- Proliferation
2145,Glycolysis -- Invasion -- Migration -- Proliferation
1133,Glycolysis -- Invasion -- Migration -- Proliferation
1134,Glycolysis -- Invasion -- Proliferation
1135,Glycolysis -- Invasion -- Migration -- Proliferation
2420,Glycolysis -- Invasion -- Migration -- Proliferation
1359,Glycolysis -- Invasion -- Migration -- Proliferation
1139,Glycolysis -- Invasion -- Migration -- Proliferation
1140,Glycolysis -- Invasion -- Migration -- Proliferation
1141,Glycolysis -- Invasion -- Migration -- Proliferation
1142,Glycolysis -- Invasion -- Migration -- Proliferation
1143,Glycolysis -- Invasion -- Migration -- Proliferation
4930,Glycolysis -- Invasion -- Migration -- Proliferation
1145,Glycolysis -- Invasion -- Migration -- Proliferation
1146,Glycolysis -- Invasion -- Proliferation
1147,Glycolysis -- Invasion -- Migration -- Proliferation
6093,Glycolysis -- Invasion -- Migration -- Proliferation
1149,Glycolysis -- Invasion -- Migration -- Proliferation
2188,Glycolysis -- Invasion -- Migration -- Proliferation
1151,Glycolysis -- Invasion -- Migration -- Proliferation
1152,Glycolysis -- Invasion -- Migration -- Proliferation
1153,Glycolysis -- Invasion -- Migration -- Proliferation
1619,Glycolysis -- Invasion -- Migration -- Proliferation
1155,Glycolysis -- Invasion -- Migration -- Proliferation
1156,Glycolysis -- Invasion -- Migration -- Proliferation
1157,Glycolysis -- Invasion -- Migration -- Proliferation
1907,Glycolysis -- Invasion -- Migration -- Proliferation
1159,Glycolysis -- Invasion -- Migration -- Proliferation
4642,Glycolysis -- Invasion -- Proliferation
1161,Glycolysis -- Invasion -- Migration -- Proliferation
1162,Glycolysis -- Invasion -- Migration -- Proliferation
1163,Glycolysis -- Invasion -- Migration -- Proliferation
5444,Glycolysis -- Invasion -- Migration -- Proliferation
1165,Glycolysis -- Invasion -- Migration -- Proliferation
1166,Glycolysis -- Invasion -- Migration -- Proliferation
1167,Glycolysis -- Invasion -- Proliferation
1725,Glycolysis -- Invasion -- Migration -- Proliferation
1169,Glycolysis -- Invasion -- Proliferation
6408,Glycolysis -- Invasion -- Migration -- Proliferation
1171,Glycolysis -- Invasion -- Migration -- Proliferation
1172,Glycolysis -- Invasion -- Migration -- Proliferation
4036,Glycolysis -- Invasion -- Migration -- Proliferation
1174,Glycolysis -- Invasion -- Migration -- Proliferation
1175,Glycolysis -- Invasion -- Migration -- Proliferation
1176,Glycolysis -- Invasion -- Migration -- Proliferation
1177,Glycolysis -- Invasion -- Migration -- Proliferation
1178,Glycolysis -- Invasion -- Migration -- Proliferation
1179,Glycolysis -- Invasion -- Migration -- Proliferation
6720,Glycolysis -- Invasion -- Migration -- Proliferation
1787,Glycolysis -- Invasion -- Migration -- Proliferation
1182,Glycolysis -- Invasion -- Migration -- Proliferation
2878,Glycolysis -- Invasion -- Migration -- Proliferation
1184,Glycolysis -- Invasion -- Migration -- Proliferation
6034,Glycolysis -- Invasion -- Migration -- Proliferation
1186,Glycolysis -- Invasion -- Migration -- Proliferation
1943,Glycolysis -- Invasion -- Migration -- Proliferation
1188,Glycolysis -- Invasion -- Migration -- Proliferation
1189,Glycolysis -- Invasion -- Migration -- Proliferation
1190,Glycolysis -- Invasion -- Migration -- Proliferation
1557,Glycolysis -- Invasion -- Migration -- Proliferation
1741,Glycolysis -- Invasion -- Migration -- Proliferation
6579,Glycolysis -- Invasion -- Proliferation
2213,Glycolysis -- Invasion -- Migration -- Proliferation
1195,Glycolysis -- Invasion -- Migration -- Proliferation
3230,Glycolysis -- Invasion -- Migration -- Proliferation
1197,Glycolysis -- Invasion -- Migration -- Proliferation
1198,Glycolysis -- Invasion -- Migration -- Proliferation
1199,Glycolysis -- Invasion -- Migration -- Proliferation
1200,Glycolysis -- Invasion -- Migration -- Proliferation
1201,Glycolysis -- Invasion -- Migration -- Proliferation
1202,Glycolysis -- Invasion -- Migration -- Proliferation
7246,Glycolysis -- Invasion -- Migration -- Proliferation
1204,Glycolysis -- Invasion -- Migration -- Proliferation
1205,Glycolysis -- Invasion -- Migration -- Proliferation
1661,Glycolysis -- Invasion -- Migration -- Proliferation
1207,Glycolysis -- Invasion -- Migration -- Proliferation
2437,Glycolysis -- Invasion -- Migration -- Proliferation
1209,Glycolysis -- Invasion -- Migration -- Proliferation
5528,Glycolysis -- Invasion -- Migration -- Proliferation
1934,Glycolysis -- Invasion -- Migration -- Proliferation
3312,Glycolysis -- Invasion -- Migration -- Proliferation
1213,Glycolysis -- Invasion -- Proliferation
1214,Glycolysis -- Invasion -- Migration -- Proliferation
1215,Glycolysis -- Invasion -- Migration -- Proliferation
1216,Glycolysis -- Invasion -- Migration -- Proliferation
1217,Glycolysis -- Invasion -- Migration -- Proliferation
1218,Glycolysis -- Invasion -- Migration -- Proliferation
3771,Glycolysis -- Invasion -- Proliferation
1478,Glycolysis -- Invasion -- Migration -- Proliferation
1221,Glycolysis -- Invasion -- Migration -- Proliferation
1222,Glycolysis -- Invasion -- Migration -- Proliferation
4681,Glycolysis -- Invasion -- Migration -- Proliferation
1224,Glycolysis -- Invasion -- Migration -- Proliferation
1225,Glycolysis -- Invasion -- Migration -- Proliferation
1226,Glycolysis -- Invasion -- Migration -- Proliferation
1227,Glycolysis -- Invasion -- Migration -- Proliferation
1228,Glycolysis -- Invasion -- Migration -- Proliferation
6204,Glycolysis -- Invasion -- Migration -- Proliferation
5822,Glycolysis -- Invasion -- Migration -- Proliferation
1231,Glycolysis -- Invasion -- Migration -- Proliferation
1232,Glycolysis -- Invasion -- Proliferation
3315,Glycolysis -- Invasion -- Migration -- Proliferation
1234,Glycolysis -- Invasion -- Proliferation
1235,Glycolysis -- Invasion -- Migration -- Proliferation
5239,Glycolysis -- Invasion -- Migration -- Proliferation
1237,Glycolysis -- Invasion -- Migration -- Proliferation
1238,Glycolysis -- Invasion -- Migration -- Proliferation
1239,Glycolysis -- Invasion -- Migration -- Proliferation
1240,Glycolysis -- Invasion -- Migration -- Proliferation
1241,Glycolysis -- Invasion -- Migration -- Proliferation
2214,Glycolysis -- Invasion -- Migration -- Proliferation
1243,Glycolysis -- Invasion -- Migration -- Proliferation
1244,Glycolysis -- Invasion -- Migration -- Proliferation
1750,Glycolysis -- Invasion -- Migration -- Proliferation
3000,Glycolysis -- Invasion -- Migration -- Proliferation
1247,Glycolysis -- Invasion -- Migration -- Proliferation
1248,Glycolysis -- Invasion -- Migration -- Proliferation
1249,Glycolysis -- Invasion -- Proliferation
1250,Glycolysis -- Invasion -- Migration -- Proliferation
6288,Glycolysis -- Invasion -- Migration -- Proliferation
2858,Glycolysis -- Invasion -- Migration -- Proliferation
1253,Glycolysis -- Invasion -- Migration -- Proliferation
1861,Glycolysis -- Invasion -- Proliferation
1255,Glycolysis -- Invasion -- Migration -- Proliferation
4275,Glycolysis -- Invasion -- Migration -- Proliferation
5767,Glycolysis -- Invasion -- Migration -- Proliferation
1258,Glycolysis -- Invasion -- Migration -- Proliferation
7313,Glycolysis -- Invasion -- Proliferation
2160,Glycolysis -- Invasion -- Migration -- Proliferation
3150,Glycolysis -- Invasion -- Proliferation
1262,Glycolysis -- Invasion -- Migration -- Proliferation
1263,Glycolysis -- Invasion -- Migration -- Proliferation
1264,Glycolysis -- Invasion -- Migration -- Proliferation
2954,Glycolysis -- Invasion -- Migration -- Proliferation
1266,Glycolysis -- Invasion -- Migration -- Proliferation
1267,Glycolysis -- Invasion -- Migration -- Proliferation
2351,Glycolysis -- Invasion -- Migration -- Proliferation
1538,Glycolysis -- Invasion -- Migration -- Proliferation
1520,Glycolysis -- Invasion -- Migration -- Proliferation
5770,Glycolysis -- Invasion -- Migration -- Proliferation
1272,Glycolysis -- Invasion -- Migration -- Proliferation
1273,Glycolysis -- Invasion -- Migration -- Proliferation
1274,Glycolysis -- Invasion -- Migration -- Proliferation
2413,Glycolysis -- Invasion -- Migration -- Proliferation
2111,Glycolysis -- Invasion -- Migration -- Proliferation
1277,Glycolysis -- Invasion -- Migration -- Proliferation
3550,Glycolysis -- Invasion -- Migration -- Proliferation
1279,Glycolysis -- Invasion -- Migration -- Proliferation
4314,Glycolysis -- Invasion -- Migration -- Proliferation
1281,Glycolysis -- Invasion -- Migration -- Proliferation
5120,Glycolysis -- Invasion -- Migration -- Proliferation
1283,Glycolysis -- Invasion -- Migration -- Proliferation
1518,Glycolysis -- Invasion -- Migration -- Proliferation
1285,Glycolysis -- Invasion -- Migration -- Proliferation
1286,Glycolysis -- Invasion -- Migration -- Proliferation
1287,Glycolysis -- Invasion -- Migration -- Proliferation
1288,Glycolysis -- Invasion -- Migration -- Proliferation
2093,Glycolysis -- Invasion -- Migration -- Proliferation
4959,Glycolysis -- Invasion -- Migration -- Proliferation
1291,Glycolysis -- Invasion -- Migration -- Proliferation
1292,Glycolysis -- Invasion -- Migration -- Proliferation
1293,Glycolysis -- Invasion -- Proliferation
1294,Glycolysis -- Invasion -- Migration -- Proliferation
1295,Glycolysis -- Invasion -- Migration -- Proliferation
1296,Glycolysis -- Invasion -- Migration -- Proliferation
1297,Glycolysis -- Invasion -- Migration -- Proliferation
4817,Glycolysis -- Invasion -- Proliferation
1299,Glycolysis -- Invasion -- Migration -- Proliferation
1300,Glycolysis -- Invasion -- Migration -- Proliferation
1911,Glycolysis -- Invasion -- Migration -- Proliferation
4101,Glycolysis -- Invasion -- Migration -- Proliferation
3440,Glycolysis -- Invasion -- Proliferation
1306,Glycolysis -- Invasion -- Migration -- Proliferation
1307,Glycolysis -- Invasion -- Migration -- Proliferation
1308,Glycolysis -- Invasion -- Migration -- Proliferation
1309,Glycolysis -- Invasion -- Migration -- Proliferation
1310,Glycolysis -- Invasion -- Migration -- Proliferation
1311,Glycolysis -- Invasion -- Migration -- Proliferation
6884,Glycolysis -- Invasion -- Proliferation
1314,Glycolysis -- Invasion -- Migration -- Proliferation
5487,Glycolysis -- Invasion -- Migration -- Proliferation
1316,Glycolysis -- Invasion -- Proliferation
3007,Glycolysis -- Invasion -- Migration -- Proliferation
1319,Glycolysis -- Invasion -- Migration -- Proliferation
1320,Glycolysis -- Invasion -- Proliferation
3056,Glycolysis -- Invasion -- Migration -- Proliferation
1323,Glycolysis -- Invasion -- Migration -- Proliferation
1324,Glycolysis -- Invasion -- Migration -- Proliferation
1325,Glycolysis -- Invasion -- Migration -- Proliferation
1326,Glycolysis -- Invasion -- Migration -- Proliferation
1327,Glycolysis -- Invasion -- Migration -- Proliferation
1328,Glycolysis -- Invasion -- Migration -- Proliferation
1877,Glycolysis -- Invasion -- Migration -- Proliferation
3149,Glycolysis -- Invasion -- Migration -- Proliferation
1332,Glycolysis -- Invasion -- Migration -- Proliferation
1333,Glycolysis -- Invasion -- Migration -- Proliferation
1334,Glycolysis -- Invasion -- Migration -- Proliferation
1335,Glycolysis -- Invasion -- Migration -- Proliferation
1336,Glycolysis -- Invasion -- Migration -- Proliferation
1995,Glycolysis -- Invasion -- Proliferation
1338,Glycolysis -- Invasion -- Migration -- Proliferation
4612,Glycolysis -- Invasion -- Migration -- Proliferation
1340,Glycolysis -- Invasion -- Migration -- Proliferation
4582,Glycolysis -- Invasion -- Migration -- Proliferation
1344,Glycolysis -- Invasion -- Migration -- Proliferation
1345,Glycolysis -- Invasion -- Migration -- Proliferation
1346,Glycolysis -- Invasion -- Migration -- Proliferation
1347,Glycolysis -- Invasion -- Migration -- Proliferation
1976,Glycolysis -- Invasion -- Migration -- Proliferation
1713,Glycolysis -- Invasion -- Migration -- Proliferation
1350,Glycolysis -- Invasion -- Migration -- Proliferation
1822,Glycolysis -- Invasion -- Migration -- Proliferation
1352,Glycolysis -- Invasion -- Proliferation
1353,Glycolysis -- Invasion -- Migration -- Proliferation
1354,Glycolysis -- Invasion -- Migration -- Proliferation
1355,Glycolysis -- Invasion -- Migration -- Proliferation
1356,Glycolysis -- Invasion -- Migration -- Proliferation
1357,Glycolysis -- Invasion -- Migration -- Proliferation
1360,Glycolysis -- Invasion -- Migration -- Proliferation
1361,Glycolysis -- Invasion -- Migration -- Proliferation
1850,Glycolysis -- Invasion -- Migration -- Proliferation
2305,Glycolysis -- Invasion -- Migration -- Proliferation
1364,Glycolysis -- Invasion -- Proliferation
1365,Glycolysis -- Invasion -- Migration -- Proliferation
1366,Glycolysis -- Invasion -- Migration -- Proliferation
1367,Glycolysis -- Invasion -- Proliferation
1368,Glycolysis -- Invasion -- Migration -- Proliferation
2177,Glycolysis -- Invasion -- Migration -- Proliferation
2551,Glycolysis -- Invasion -- Migration -- Proliferation
1373,Glycolysis -- Invasion -- Proliferation
1374,Glycolysis -- Invasion -- Migration -- Proliferation
1375,Glycolysis -- Invasion -- Migration -- Proliferation
1376,Glycolysis -- Invasion -- Migration -- Proliferation
1378,Glycolysis -- Invasion -- Migration -- Proliferation
1379,Glycolysis -- Invasion -- Proliferation
1382,Glycolysis -- Invasion -- Migration -- Proliferation
1383,Glycolysis -- Invasion -- Migration -- Proliferation
4127,Glycolysis -- Invasion -- Migration -- Proliferation
1387,Glycolysis -- Invasion -- Proliferation
1388,Glycolysis -- Invasion -- Migration -- Proliferation
1390,Glycolysis -- Invasion -- Migration -- Proliferation
1391,Glycolysis -- Invasion -- Migration -- Proliferation
2290,Glycolysis -- Invasion -- Migration -- Proliferation
1394,Glycolysis -- Invasion -- Migration -- Proliferation
5821,Glycolysis -- Invasion -- Migration -- Proliferation
1396,Glycolysis -- Invasion -- Proliferation
1397,Glycolysis -- Invasion -- Migration -- Proliferation
1398,Glycolysis -- Invasion -- Migration -- Proliferation
1399,Glycolysis -- Invasion -- Migration -- Proliferation
1400,Glycolysis -- Invasion -- Migration -- Proliferation
5368,Glycolysis -- Invasion -- Migration -- Proliferation
1403,Glycolysis -- Invasion -- Migration -- Proliferation
1404,Glycolysis -- Invasion -- Migration -- Proliferation
5590,Glycolysis -- Invasion -- Proliferation
1407,Glycolysis -- Invasion -- Migration -- Proliferation
1986,Glycolysis -- Invasion -- Migration -- Proliferation
1410,Glycolysis -- Invasion -- Migration -- Proliferation
1411,Glycolysis -- Invasion -- Migration -- Proliferation
1412,Glycolysis -- Invasion -- Proliferation
1413,Glycolysis -- Invasion -- Migration -- Proliferation
5432,Glycolysis -- Invasion -- Migration -- Proliferation
3803,Glycolysis -- Invasion -- Migration -- Proliferation
1416,Glycolysis -- Invasion -- Migration -- Proliferation
5972,Glycolysis -- Invasion -- Migration -- Proliferation
3265,Glycolysis -- Invasion -- Migration -- Proliferation
1419,Glycolysis -- Invasion -- Migration -- Proliferation
1420,Glycolysis -- Invasion -- Migration -- Proliferation
1421,Glycolysis -- Invasion -- Proliferation
5236,Glycolysis -- Invasion -- Migration -- Proliferation
1423,Glycolysis -- Invasion -- Migration -- Proliferation
1424,Glycolysis -- Invasion -- Migration -- Proliferation
1425,Glycolysis -- Invasion -- Migration -- Proliferation
3651,Glycolysis -- Invasion -- Migration -- Proliferation
3819,Glycolysis -- Invasion -- Migration -- Proliferation
2825,Glycolysis -- Invasion -- Migration -- Proliferation
4459,Glycolysis -- Invasion -- Proliferation
1430,Glycolysis -- Invasion -- Migration -- Proliferation
1431,Glycolysis -- Invasion -- Proliferation
1434,Glycolysis -- Invasion -- Migration -- Proliferation
1435,Glycolysis -- Invasion -- Migration -- Proliferation
1436,Glycolysis -- Invasion -- Migration -- Proliferation
1437,Glycolysis -- Invasion -- Migration -- Proliferation
1438,Glycolysis -- Invasion -- Migration -- Proliferation
2777,Glycolysis -- Invasion -- Proliferation
6619,Glycolysis -- Invasion -- Migration -- Proliferation
1442,Glycolysis -- Invasion -- Migration -- Proliferation
1443,Glycolysis -- Invasion -- Migration -- Proliferation
1444,Glycolysis -- Invasion -- Migration -- Proliferation
7333,Glycolysis -- Invasion -- Migration -- Proliferation
