ID,K_half_apoptosis,K_half_growth,activation_threshold,akt_node,anti_akt_node,anti_mek_node,anti_pi3k_node,anti_tak1_node,apoptosis_rate_basal,attachment_elastic_constant,attachment_rate,basal_growth_rate,calcification_rate,calcified_fraction,cell_BM_adhesion_strength,cell_BM_repulsion_strength,cell_cell_adhesion_strength,cell_cell_repulsion_strength,cell_count_voxel,cell_density_micron3,cell_type,chemotaxis_direction,chemotaxis_index,contact_with_basement_membrane,current_cycle_phase_exit_rate,current_death_model,current_phase,cycle_model,cytoplasmic_biomass_change_rate,cytoplasmic_volume,damage,damage_rate,dead,dead_phagocytosis_rate,death_rates_0,death_rates_1,default_attack_rates,default_cell_adhesion_affinities,default_fusion_rates,default_live_phagocytosis_rates,default_transformation_rates,detachment_rate,drug_X,drug_X_Hill_coeff,drug_X_chemotactic_sensitivities,drug_X_decay_rate,drug_X_diffusion_coefficient,drug_X_external_density,drug_X_fraction_released_at_death,drug_X_fraction_transferred_when_ingested,drug_X_half_max,drug_X_internal_density,drug_X_internalized_total_substrates,drug_X_net_export_rates,drug_X_permeability,drug_X_saturation_densities,drug_X_secretion_rates,drug_X_uptake_rates,drug_Y,drug_Y_Hill_coeff,drug_Y_chemotactic_sensitivities,drug_Y_decay_rate,drug_Y_diffusion_coefficient,drug_Y_external_density,drug_Y_fraction_released_at_death,drug_Y_fraction_transferred_when_ingested,drug_Y_half_max,drug_Y_internal_density,drug_Y_internalized_total_substrates,drug_Y_net_export_rates,drug_Y_permeability,drug_Y_saturation_densities,drug_Y_secretion_rates,drug_Y_uptake_rates,elapsed_time_in_phase,fluid_change_rate,fluid_fraction,hill_coeff_apoptosis,hill_coeff_growth,hill_coeff_pressure,is_motile,max_apoptosis_rate,maximum_number_of_attachments,mek_node,mesh_center_m,mesh_center_n,mesh_center_p,migration_bias,migration_bias_direction_vectorlength,migration_bias_direction_x,migration_bias_direction_y,migration_bias_direction_z,migration_speed,motility_vector_vectorlength,motility_vector_x,motility_vector_y,motility_vector_z,mutation_rate,nuclear_biomass_change_rate,nuclear_radius,nuclear_volume,number_of_nuclei,orientation_vectorlength,orientation_x,orientation_y,orientation_z,oxygen,oxygen_chemotactic_sensitivities,oxygen_decay_rate,oxygen_diffusion_coefficient,oxygen_external_density,oxygen_fraction_released_at_death,oxygen_fraction_transferred_when_ingested,oxygen_internal_density,oxygen_internalized_total_substrates,oxygen_net_export_rates,oxygen_saturation_densities,oxygen_secretion_rates,oxygen_uptake_rates,persistence_time,pi3k_node,polarity,position_vectorlength,position_x,position_y,position_z,pressure,pressure_half,radius,reactivation_rate,relative_maximum_adhesion_distance,runtime,sample,state,state_nil,surface_area,tak1_node,target_fluid_fraction,target_solid_cytoplasmic,target_solid_nuclear,time,total_attack_time,total_volume,velocity_vectorlength,velocity_x,velocity_y,velocity_z,voxel_i,voxel_j,voxel_k,w1_apoptosis,w1_growth,w2_apoptosis,w2_growth,xmlfile,node_CCND1,node_Caspase37,node_Caspase8,node_Caspase9,node_FOXO,node_RSK,node_TCF,node_cMYC,node_anti_MEK,node_anti_PI3K
15,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016394913606868023,0,live,live_cells_cycle_model,0.0045,1953.8308221466934,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496352919163234,5.503406625769999,0.0,0.0,600.0,0.00017496356786210544,0.0,0.0,3.3857220000000006e-05,1.670228215060226e-05,0.041652741184914605,-3.093628146616688e-05,0.00021979189,0.0,0.0,0.0,0.09997921538135524,5.0,0.0,0.0,600.0,0.09997923747878153,0.0,0.0,0.005,0.009544163680890751,23.801572506261024,-0.017677885560244567,0.1,0.0,0.0,0.0,2004.000000009728,0.05,0.7499945012223961,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051627176390776,539.985977649017,1,1.0,0.0,0.0,1.0,30.234122066792597,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1519079524.4163592,0.0,38.0,0.0,10.0,1.0,1.0,1.0,41.75150258973191,-21.215872594460915,35.959348138641126,0.0,0.19314375679821646,4.7920543763,8.412504553831026,0.0,1.25,0.9031489666666667,1.0,,,889.3249746866531,1.0,0.75,488.5,135.0,2560.0,0.0,2493.8167997957103,0.0,0.0,0.0,0.0,28,31,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,,,,,,,,,,
7,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017049693927648468,0,live,live_cells_cycle_model,0.0045,1954.0,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496444759874905,5.503406625769999,0.0,0.0,600.0,0.00017496448626930247,0.0,0.0,3.3857220000000006e-05,1.670237555007569e-05,0.04165603398631613,-3.093644273536821e-05,0.00021979189,0.0,0.0,0.0,0.09997973677015454,5.0,0.0,0.0,600.0,0.0999797588676259,0.0,0.0,0.005,0.009544216784480211,23.803453440264636,-0.017677977098768265,0.1,0.0,0.0,0.0,2562.000000009371,0.05,0.75,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,30.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881888,540.0,1,1.0,0.0,0.0,1.0,30.30311904065894,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1960619439.852993,0.0,38.0,0.0,10.0,1.0,1.0,1.0,25.84405618494629,22.326652800393898,13.016751315951453,0.0,0.16478897955383837,4.7920543763,8.412710547954227,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.3685284131697,1.0,0.75,488.5,135.0,2560.0,0.0,2494.0,0.0,0.0,0.0,0.0,31,30,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
8,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017058513966665287,0,live,live_cells_cycle_model,0.0045,1954.0,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496447023704435,5.503406625769999,0.0,0.0,600.0,0.00017496450890759976,0.0,0.0,3.3857220000000006e-05,1.6702389957794493e-05,0.04165606991918291,-3.093644434424869e-05,0.00021979189,0.0,0.0,0.0,0.09997974768084354,5.0,0.0,0.0,600.0,0.09997976977831557,0.0,0.0,0.005,0.009544225004404524,23.80347394076113,-0.01767797762474829,0.1,0.0,0.0,0.0,2562.000000009371,0.05,0.75,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,30.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881888,540.0,1,1.0,0.0,0.0,1.0,30.31629840076665,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1962762242.8244903,0.0,38.0,0.0,10.0,1.0,1.0,1.0,27.861713694765083,25.73690109740485,-10.671785788304652,0.0,0.16904580825152646,4.7920543763,8.412710547954227,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.3685284131697,1.0,0.75,488.5,135.0,2560.0,0.0,2494.0,0.0,0.0,0.0,0.0,31,29,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
9,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.0001639516352322803,0,live,live_cells_cycle_model,0.0045,1952.9679461059864,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496352919163234,5.503406625769999,0.0,0.0,600.0,0.00017496356786210544,0.0,0.0,3.3857220000000006e-05,1.670178590526468e-05,0.041635626914384036,-3.09363784702154e-05,0.00021979189,0.0,0.0,0.0,0.09997921538135524,5.0,0.0,0.0,600.0,0.09997923747878153,0.0,0.0,0.005,0.009543879882112758,23.791792347377015,-0.01767794103609159,0.1,0.0,0.0,0.0,1590.0000000101045,0.05,0.7499658006103075,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051353604215086,539.898253159279,1,1.0,0.0,0.0,1.0,30.234122066792597,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1270226414.1669178,0.0,38.0,0.0,10.0,1.0,1.0,1.0,44.1717412282869,-34.69200326526391,27.3424145345955,0.0,0.16844342126896328,4.7920543763,8.411435516789066,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.098963294512,1.0,0.75,488.5,135.0,2560.0,0.0,2492.866199265265,0.0,0.0,0.0,0.0,28,31,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
20,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,default,1.0,0,False,0.00015771408955246585,0,live,live_cells_cycle_model,0.0045,1852.270520416608,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496130003749044,5.503406625769999,0.0,0.0,600.0,0.00017496137929120568,0.0,0.0,3.3857220000000006e-05,1.271611695299212e-05,0.03018190683551567,-3.1715053240479486e-05,0.00021979189,0.0,0.0,0.0,0.09997796217223173,5.0,0.0,0.0,600.0,0.09997800746010459,0.0,0.0,0.005,0.007266356142931993,17.24681244683859,-0.01812290180410623,0.1,0.0,0.0,0.0,570.0000000110322,0.05,0.7461214338606447,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.992418293719416,521.2205222150417,1,1.0,0.0,0.0,1.0,30.128431067841472,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1091909429.4681182,0.0,38.0,0.0,10.0,1.0,1.0,1.0,1.9614550346968525,-1.925635955479117,0.3731380710992366,0.0,0.5758693716803297,4.7920543763,8.274968119207934,0.0,1.25,0.9031489666666667,1.0,,,860.483451454857,1.0,0.75,488.5,135.0,2560.0,0.0,2373.4910426316496,0.0,0.0,0.0,0.0,29,30,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,,,,,,,,,,
11,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017010688561036851,0,live,live_cells_cycle_model,0.0045,1954.0,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496396725576665,5.503406625769999,0.0,0.0,600.0,0.0001749640059262113,0.0,0.0,3.3857220000000006e-05,1.6702340346946085e-05,0.04165594618884075,-3.093635572119364e-05,0.00021979189,0.0,0.0,0.0,0.09997946609102189,5.0,0.0,0.0,600.0,0.099979488188432,0.0,0.0,0.005,0.00954419680613883,23.803403613791172,-0.017677928092770984,0.1,0.0,0.0,0.0,2562.000000009371,0.05,0.75,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.051670902881888,540.0,1,1.0,0.0,0.0,1.0,30.243223288577628,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1958728100.9636793,0.0,38.0,0.0,10.0,1.0,1.0,1.0,30.91527128090009,8.066773693811635,29.844281873492527,0.0,0.18102097302762205,4.7920543763,8.412710547954227,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,889.3685284131697,1.0,0.75,488.5,135.0,2560.0,0.0,2494.0,0.0,0.0,0.0,0.0,30,31,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
12,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016424169951497663,0,live,live_cells_cycle_model,0.0045,1918.664013624661,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749637044272809,5.503406625769999,0.0,0.0,600.0,0.00017496378338299393,0.0,0.0,3.3857220000000006e-05,1.339771028976499e-05,0.03286931192655357,-3.1582288050577386e-05,0.00021979189,0.0,0.0,0.0,0.09997931002687387,5.0,0.0,0.0,600.0,0.09997935514444754,0.0,0.0,0.005,0.007655837130640678,18.782470531443007,-0.018047031062469493,0.1,0.0,0.0,0.0,834.0000000107921,0.05,0.7487366363011829,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.034980710205391,534.665353318205,1,1.0,0.0,0.0,1.0,29.374479323180424,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,863666093.9040312,0.0,38.0,0.0,10.0,1.0,1.0,1.0,29.22986219881679,0.04000392256994076,-29.22983482416549,0.0,0.32480374704444126,4.7920543763,8.366729906657406,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,879.6732036219139,1.0,0.75,488.5,135.0,2560.0,0.0,2453.329366942866,0.0,0.0,0.0,0.0,30,28,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
14,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016312429910725324,0,live,live_cells_cycle_model,0.0045,1953.946864609271,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749623561542325,5.503406625769999,0.0,0.0,600.0,0.00017496243349452977,0.0,0.0,3.3857220000000006e-05,1.6702280843431746e-05,0.04165484130148415,-3.0936059980062715e-05,0.00021979189,0.0,0.0,0.0,0.09997855026969413,5.0,0.0,0.0,600.0,0.09997859446417834,0.0,0.0,0.005,0.009544162923383056,23.802772546872287,-0.017677760014403143,0.1,0.0,0.0,0.0,2220.0000000095315,0.05,0.7499982838384713,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.0516580204733215,539.9958688028062,1,1.0,0.0,0.0,1.0,29.195620318321566,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1714619300.329574,0.0,38.0,0.0,10.0,1.0,1.0,1.0,33.83686765020209,-33.829615879133826,0.7005011402911996,0.0,0.16120469301195778,4.7920543763,8.41264615729455,0.0,1.25,0.9031489666666667,1.0,,,889.3549140598038,1.0,0.75,488.5,135.0,2560.0,0.0,2493.9427334120774,0.0,0.0,0.0,0.0,28,30,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,,,,,,,,,,
17,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.00017215938486350713,0,live,live_cells_cycle_model,0.0045,1943.92571906733,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496626535489269,5.503406625769999,0.0,0.0,600.0,0.00017496630433105475,0.0,0.0,3.3857220000000006e-05,1.545346753216397e-05,0.03836499104445731,-3.1180929653717244e-05,0.00021979189,0.0,0.0,0.0,0.09998076988208997,5.0,0.0,0.0,600.0,0.09998079215419343,0.0,0.0,0.005,0.008830555246633624,21.922857911996886,-0.017817682776951574,0.1,0.0,0.0,0.0,1074.0000000105738,0.05,0.7496513475654524,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,-50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.047513442679683,538.6678577665232,1,1.0,0.0,0.0,1.0,30.546514849391237,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1292766795.9363215,0.0,38.0,0.0,10.0,1.0,1.0,1.0,44.74515410456267,-4.02843503934744,-44.563443841054514,0.0,0.10617718742194891,4.7920543763,8.399865640150333,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,886.6547453928401,1.0,0.75,488.5,135.0,2560.0,0.0,2482.593576833853,0.0,0.0,0.0,0.0,29,27,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
18,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,default,1.0,0,False,0.00016425257798422248,0,live,live_cells_cycle_model,0.0045,1918.664013624661,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001749637044272809,5.503406625769999,0.0,0.0,600.0,0.00017496378338299393,0.0,0.0,3.3857220000000006e-05,1.3397739307037877e-05,0.03286938311542457,-3.158228237839725e-05,0.00021979189,0.0,0.0,0.0,0.09997931002687387,5.0,0.0,0.0,600.0,0.09997935514444754,0.0,0.0,0.005,0.007655853416683979,18.78251048643947,-0.018047027878939057,0.1,0.0,0.0,0.0,834.0000000107921,0.05,0.7487366363011829,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.034980710205391,534.665353318205,1,1.0,0.0,0.0,1.0,29.374479323180424,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,864874693.8441635,0.0,38.0,0.0,10.0,1.0,1.0,1.0,25.36439905380363,13.808856397388432,-21.27600113641892,0.0,0.17804645792312862,4.7920543763,8.366729906657406,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,879.6732036219139,1.0,0.75,488.5,135.0,2560.0,0.0,2453.329366942866,0.0,0.0,0.0,0.0,30,28,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
21,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.0001696862103700562,0,live,live_cells_cycle_model,0.0045,1734.66667110483,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496231684566336,5.503406625769999,0.0,0.0,600.0,0.0001749623570500574,0.0,0.0,3.3857220000000006e-05,1.0422889760642471e-05,0.023251912107685797,-3.216351522404266e-05,0.00021979189,0.0,0.0,0.0,0.09997852834927327,5.0,0.0,0.0,600.0,0.09997855132322697,0.0,0.0,0.005,0.005955940256530882,13.286814169959161,-0.01837916295868831,0.1,0.0,0.0,0.0,432.00000000942964,0.05,0.7410617554505265,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.911065809032782,496.1532844446489,1,1.0,0.0,0.0,1.0,30.17674813697349,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,646276050.8738362,0.0,38.0,0.0,10.0,1.0,1.0,1.0,15.490671785575872,-5.127766620315198,-14.617350028511243,0.0,0.3851133992835044,4.7920543763,8.10572695945643,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,825.6458551001122,1.0,0.75,488.5,135.0,2560.0,0.0,2230.819955549479,0.0,0.0,0.0,0.0,29,29,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
22,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.0,0,live,live_cells_cycle_model,0.0045,1710.3889223554556,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496311718700645,5.503406625769999,0.0,0.0,600.0,0.00017496315693686865,0.0,0.0,3.3857220000000006e-05,1.2283894911364498e-05,0.027009256301925293,-3.179988975891094e-05,0.00021979189,0.0,0.0,0.0,0.09997898576798801,5.0,0.0,0.0,600.0,0.09997900848220938,0.0,0.0,0.005,0.0070193712762625865,15.433866802628597,-0.018171377091162476,0.1,0.0,0.0,0.0,378.00000000825094,0.05,0.7399385790716007,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.885145384465703,488.3386390501919,1,1.0,0.0,0.0,1.0,30.287796918065307,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1034954185.8265134,0.0,38.0,0.0,10.0,1.0,1.0,1.0,29.514992786670028,-7.487793560238262,28.549391355971814,0.0,0.3346116611143395,4.7920543763,8.066669621905236,0.0,1.25,0.9031489666666667,1.0,RSK -- cMYC -- TCF -- CCND1,False,817.7082976479971,1.0,0.75,488.5,135.0,2560.0,0.0,2198.7275614056475,0.0,0.0,0.0,0.0,29,31,0,0.1092,0.2215,0.3765,0.2574,output00000064.xml,True,,,,,True,True,True,,
0,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.0001689551323419862,0,live,live_cells_cycle_model,0.0045,1870.0755027051991,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496191110369963,5.503406625769999,0.0,0.0,600.0,0.0001749619506463327,0.0,0.0,3.3857220000000006e-05,1.3130789189364525e-05,0.03144904434797834,-3.163410646085489e-05,0.00021979189,0.0,0.0,0.0,0.09997828737693566,5.0,0.0,0.0,600.0,0.09997830997273813,0.0,0.0,0.005,0.007503310928228069,17.970889238708217,-0.01807664196687704,0.1,0.0,0.0,0.0,612.0000000119489,0.05,0.7468415708280086,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,10.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.004334418535855,524.9616541159686,1,1.0,0.0,0.0,1.0,30.104656945572405,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1126253187.7025213,0.0,38.0,0.0,10.0,1.0,1.0,1.0,13.768669009149159,13.76700120582298,-0.2142990489317824,0.0,0.3561345141204142,4.7920543763,8.29993227600071,0.0,1.25,0.9172626833333334,1.0,RSK -- cMYC -- TCF -- CCND1,False,865.6831443359224,1.0,0.75,488.5,135.0,2600.0,0.0,2395.0371568211676,0.0,0.0,0.0,0.0,30,29,0,0.1092,0.2215,0.3765,0.2574,output00000065.xml,True,,,,,True,True,True,,
19,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,default,1.0,0,False,0.0001628608322880961,0,live,live_cells_cycle_model,0.0045,1906.9179055833765,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496055506679701,5.503406625769999,0.0,0.0,600.0,0.0001749606341412934,0.0,0.0,3.3857220000000006e-05,1.3739780894177345e-05,0.03351421515055884,-3.1514805859471456e-05,0.00021979189,0.0,0.0,0.0,0.09997758267285144,5.0,0.0,0.0,600.0,0.09997760534772589,0.0,0.0,0.005,0.007851307514214045,19.150990199366976,-0.018008479252524405,0.1,0.0,0.0,0.0,738.0000000118343,0.05,0.7482834303897086,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-10.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,5.027448692919304,532.2694628777024,1,1.0,0.0,0.0,1.0,29.157344463861676,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,1163136018.6942015,0.0,38.0,0.0,10.0,1.0,1.0,1.0,17.806476753651758,-17.805311474646707,0.2037097669594915,0.0,0.3982596828506143,4.7920543763,8.350622494028721,0.0,1.25,0.9172626833333334,1.0,,,876.289415623303,1.0,0.75,488.5,135.0,2600.0,0.0,2439.187368461079,0.0,0.0,0.0,0.0,29,30,0,0.1092,0.2215,0.3765,0.2574,output00000065.xml,,,,,,,,,,
2,0.0193,0.0585,0.0,1.0,0.0,0.0,0.0,0.0,5.31667e-05,0.01,0.0,0.00209,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,default,1.0,0,False,0.0001700862637728286,0,live,live_cells_cycle_model,0.0045,1772.810629179507,0.0,1.0,False,0.0,0.00021979189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00017496292540509752,5.503406625769999,0.0,0.0,600.0,0.00017496296552416127,0.0,0.0,3.3857220000000006e-05,1.077271870101416e-05,0.024537128158894802,-3.209525100775226e-05,0.00021979189,0.0,0.0,0.0,0.09997886812188968,5.0,0.0,0.0,600.0,0.09997889104708126,0.0,0.0,0.005,0.0061558425844097635,14.021223668025034,-0.01834015326114623,0.1,0.0,0.0,0.0,474.0000000103464,0.05,0.7427755909861476,3.6787,6.9505,6.9583485811,False,0.0098,12,1.0,-30.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0055,4.9396575163721925,504.86948921760643,1,1.0,0.0,0.0,1.0,30.27831567957815,0.0,0.1,100000.0,0.0,0.0,0.0,0.0,673713897.8022743,0.0,38.0,0.0,10.0,1.0,1.0,1.0,25.67927613528689,-20.648557819678796,-15.266377527091896,0.0,0.1852791253824202,4.7920543763,8.16208989885543,0.0,1.25,0.9172626833333334,1.0,RSK -- cMYC -- TCF -- CCND1,False,837.1679851442873,1.0,0.75,488.5,135.0,2600.0,0.0,2277.6801183971133,0.0,0.0,0.0,0.0,28,29,0,0.1092,0.2215,0.3765,0.2574,output00000065.xml,True,,,,,True,True,True,,
